URL,Label
https://screwscape.com/no/bankid/BankID.htm,bad
http://support-mx1.help/?i=Id2rM,bad
http://support-apple.com.mx/?i=Id2rM,bad
http://site-rx5e2resl.godaddysites.com/,bad
http://whatsyye.cc/,bad
http://p86i.xyz/,bad
http://enbabalarin.com/,bad
https://w3c-sn.com/,bad
https://kampanyalarfirsttali.xyz/,bad
http://mycssgmai2.temp.swtest.ru/mycss/,bad
https://mybdosecurity.remove-devices-0a3.workers.dev/bdo-form,bad
https://swisspost.total53914.cfd/get/187841254,bad
https://premium-billing.compassodivertido.com/unfch/privatkunden/mycss-kundenportal/mycss/,bad
https://post.charge124.cfd/receive/order/XgLyo30tG5,bad
https://site-ogx32atqr.godaddysites.com/,bad
https://completion200.com/,bad
https://www.acceso-santander.mispersonasclientes.com/,bad
https://gentle-george.xyz/.wp-uiopp/pir/pankki/auth-login/login.php,bad
https://danglesnipe.com/.wp-uiop/,bad
https://bridge-trezor-dev.pages.dev/,bad
https://leveled-logins-trezored.pages.dev/,bad
https://hotelsatvikadham.in/donplala/Sites/index.html,bad
https://dropbases.com/login.php/,bad
http://pub-b889f6ee8f9d444ab60c5b34665b1052.r2.dev/myc/index.html,bad
https://nouvelle-reforme-info.surge.sh/,bad
https://oladunni-martinz.github.io/amazon-replica-project,bad
https://itrustceapitallogein.webflow.io/,bad
http://aktifkaanpaylattersx4.ogk.my.id/,bad
https://q3w.02a.myftpupload.com/pakket/index.php,bad
https://sites.google.com/view/mnbgdvg01/accueil,bad
http://pay.mojdpd.si/Payment/DPD2001/16962005777582,bad
https://pay.mojdpd.si/Payment/DPD2001/16962031708442,bad
http://sourav1512.github.io/amazon-clone,bad
http://pay.mojdpd.si/Payment/DPD2001/16952011120861,bad
http://pay.mojdpd.si/Payment/DPD2001/16955007621005,bad
http://ashiqurrahman696.github.io/aliexpress,bad
https://form.jotform.com/252953892645471,bad
http://pay.mojdpd.si/Payment/DPD2001/16962036054874,bad
http://pay.mojdpd.si/Payment/DPD2001/16962035529919,bad
http://pay.mojdpd.si/Payment/DPD2001/16962031706437,bad
http://pay.mojdpd.si/Payment/DPD2001/16962034617201,bad
http://pay.mojdpd.si/Payment/DPD2001/16965007384115,bad
http://pay.mojdpd.si/Payment/DPD2001/16962036055405,bad
http://pay.mojdpd.si/Payment/DPD2001/16962035530266,bad
https://kujsou.cn/,bad
http://pay.mojdpd.si/Payment/DPD2001/16962031707135,bad
http://pay.mojdpd.si/Payment/DPD2001/16982002723029,bad
https://dragona.cl/swsscom/Login.php/,bad
http://pay.mojdpd.si/Payment/DPD2001/16962028178303,bad
http://pay.mojdpd.si/Payment/DPD2001/16962036727107,bad
https://vidasalud.com.ar/opensea_Connect.Wallet.php,bad
https://sites.google.com/view/uniswap-exchange-defi/uniswap,bad
https://notifyhubss.net/m768cad454a99a4f61ba00e682c6e074660f.html%3E.%20%20%3Chttps:/mandrillapp.com/track/open.php?u=30166788&id=4bf9916f53484fe9b0b68052335fe9ec,bad
https://kkinstagram.com/reel/DOQsr4jCBWS/?igsh=cm1qZXp0MzdpNW5k,bad
https://www.brl-wahst5pp.com/bangzuzhongxin/55282564f394561.html/,bad
https://mail.fqm.nyx.temporary.site/a/login.php,bad
https://ausptoss.top/tracking,bad
http://tyzoyrwallet.webflow.io/,bad
http://lk2d_leteagzotw07v2u.c.websim.com/,bad
https://userverificationscenters.com/form/-1003141249908/,bad
http://kkinstagram.com/reels/dqoaafrencp,bad
http://kkinstagram.com/reels/dmfb36qnz_m,bad
http://usps-wa-dev-gedsgvf9gad3g5bp.eastus-01.azurewebsites.net/,bad
http://verification-auth-login.surge.sh/,bad
https://dropbases.com/login.php,bad
http://discord.dmurz.su/login,bad
https://designerahn.github.io/login,bad
https://dragona.cl/swsscom/Login.php,bad
https://golosobyrodolfo.com/fdnxpdhh/,bad
https://awsboardjoint.onl/pincode.html,bad
https://datagivers.com/jbb5daabd6ad824b326b12a0b98r26eb990f.html,bad
https://360-personas.net/login.php,bad
http://360-personas.net/f1rstg0d/login.php,bad
https://360-personas.net/,bad
https://akumbhare189-coder.github.io/e_commerce.clone,bad
https://steamconnmunity.com/tradeoffers/new/partners=35512547902000BERgg&token=TLgzzJ132,bad
http://e86l.xyz/,bad
https://wwwdeokhalikdhf.art/australlie/login.html,bad
https://ipfs.io/ipfs/bafybeie5gdlfbstvk4sra25ez77phukfiexma6cn7fnbecsouxh77lvbce,bad
https://flote-service-assistance-ca.surge.sh/,bad
http://allegrolokalnie.pl-5275287278228832982349815-fast.click/oferta/thrustmaster-t300-rs-gt-kierownica-do-f1-6ea9a8,bad
https://verification-auth-login.surge.sh/pages/region.html,bad
https://www.verification-auth-login.surge.sh/,bad
https://account.comunicazioni-sicure.it/app/707622/690373/1364505/?rid=l9WPSkS,bad
https://pantekkalisakitkepalaku.blogspot.com/,bad
http://pantekkalisakitkepalaku.blogspot.com.es/,bad
http://claimchain.pages.dev/,bad
https://www.bet7363.com/,bad
https://meta-fathomx.pages.dev/,bad
https://meta-firm-49m.pages.dev/,bad
https://meta-query-6ox.pages.dev/,bad
https://store.workshopvotereview.com/sharedfiles/filesdetails/aug_poseidon/,bad
https://steamcomrnumlty.com/tradeoffer/new/partner=483682441token=l4cigbNI29b,bad
https://web-form-co.my.id/bin/,bad
https://akumbhare189-coder.github.io/e_commerce.clone/,bad
https://meta-node-b5x.pages.dev/,bad
https://netw0rkox-cqwzp9yc-markjones2010s-afk.4everland.app/,bad
https://trfbnturkeyd.click/,bad
http://mms-orange.godaddysites.com/,bad
https://store.workshopvotereview.com/sharedfiles/filesdetails/mac-10_poison_revenge/,bad
http://upgrade-trezor.io/?e=boat,bad
http://77209.cc/,bad
http://23303.cc/,bad
https://www.bet7975.com/,bad
https://vantagensappx.com/,bad
https://selecionada.shop/quiz/,bad
https://store.workshopmodcontent.com/sharedfiles/filesdetails/aug_poseidon/,bad
http://fidelity_login_ac.godaddysites.com/,bad
http://advertisers-client-support-trademark-privacy.pages.dev/,bad
http://advertisers-client-support-support-dispute.pages.dev/,bad
https://steamconnmunity.com/tradeoffers/new/partners=5512547902000BERgg&token=TLgzzJ132,bad
https://suchen20-mobile.de/,bad
http://advertisers-client-support-copyright-security.pages.dev/,bad
http://advertisers-client-support-moderation-claim.pages.dev/,bad
http://advertisers-client-support-standard-violence.pages.dev/,bad
https://www.oiw-wahst5pp.com/,bad
https://bdnp-wahtsapp.com/,bad
https://www.kkinstagram.com/reel/DQQ-KQ7k0kA/?igsh=MWswMGpyZ3owczQ4bw==,bad
https://bet73050.com/,bad
https://bet73078.com/,bad
https://bet73075.com/,bad
https://learn.bitetea.net/en,bad
http://learn.bitetea.net/,bad
https://learn.bitetea.com/en,bad
http://learn.bitetea.com/,bad
http://b105p.xyz/,bad
https://learn.ibybit.net/en,bad
http://learn.ibybit.net/,bad
https://teoken.me/,bad
https://imtofen.im/,bad
http://learn.lixoperdavimuzonrak.com/,bad
https://bet73074.com/,bad
http://bafybeicpd3exwybtcft2344wphqpc3ckistfkgqb5vleomx3n7wwb5tjqu.ipfs.dweb.link/WeTransfer.html,bad
https://akumbhare189-coder.github.io/ecommerce_clone/,bad
https://tejaswiiiiiisen.github.io/Netflix-/,bad
http://www.walletauthvalidate.com/,bad
https://mail1.systemone.com/,bad
https://bet73092.com/egame/136,bad
https://www.id-handel.antalyaivf.de/,bad
https://coinbase.sendsafely.com/d/client-services-files/B2B-01399702,bad
https://borotti.cc/newtransfer,bad
https://business-for-brynvero-a2t.pages.dev/,bad
https://business-for-groxentra-cff.pages.dev/,bad
https://business-for-provento-9bz.pages.dev/,bad
https://bhatsumukh.github.io/amazonclone-sambhat/,bad
https://tecnologiaalgazul.verifytoken.com/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a,bad
https://voicemail.webaccess-alert.com/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a,bad
http://f.digitalmaillane.com/igit/4/3fnz98Wz548zfy9pjWtl0Ws2rwzvW8joWkldWw9WpWi,bad
http://f.digitalmaillane.com/igit/4/4m7oj9kDydxxy3nye8Db3oDb4xg4Dj6cD9a2DlyDeD7,bad
http://f.digitalmaillane.com/igit/4/4572kwjIrg91z6p0gaI5hrIsw88iyI4dfIec4In0IgI9,bad
https://netflilxtvonline.com/index.html,bad
https://vip.batccesvitese.com/,bad
http://f.digitalmaillane.com/igit/4/3rkfoznW7ejwh1kvb5Wf7mWaf0xy3Wu5aW77zWivWbW4,bad
http://f.digitalmaillane.com/igit/4/egw7r7dMri3qfo7iysMnz9Mqz2hh9MmvxMuumM5iMyMr,bad
https://astra-root.pages.dev/,bad
https://advertisers-client-support-guideline-moderation.pages.dev/,bad
https://advertisers-client-support-moderation-security.pages.dev/,bad
https://advertisers-client-support-disablement-evaluation.pages.dev/,bad
https://eenergiasolar.com.br/wp-admin/network/.clone_ixIL68JT/cgi-ent/cappinewwwaluzzyyyy.html,bad
https://express.rakutenglobal.com/,bad
https://ayushchadokar007.github.io/Netflix-login-page/,bad
https://meta-anchor-8kw.pages.dev/,bad
https://solen-forge.pages.dev/,bad
https://shaaahidkn.github.io/Amazon-clone/,bad
https://ferro-nexus.pages.dev/,bad
https://business-for-advertisers-violence-data.pages.dev/,bad
https://turnstone-hub.pages.dev/,bad
https://meta-balance-70y.pages.dev/,bad
https://meta-archivex.pages.dev/,bad
https://draco-works.pages.dev/,bad
https://argo-nexus.pages.dev/,bad
https://yonder-hub.pages.dev/,bad
https://aquila-grid.pages.dev/,bad
https://helix-hub.pages.dev/,bad
https://zevro-hold.pages.dev/,bad
https://arqen-hold.pages.dev/,bad
https://indigo-mesh.pages.dev/,bad
https://ledger-online.alarmtotaal.eu/,bad
https://bntrkeyds.click/,bad
https://ibercajaa.suitaxmx.com.mx/,bad
https://trbnturkeyd.click/,bad
http://nouvelle-reference-info-plus.surge.sh/,bad
https://io-en-trzor.github.io/?NiceTryScvmbagIvan,bad
https://alphakeem-adroit.github.io/Easybank/,bad
https://pub-dfc04553e9094cfc93a2df6d57084097.r2.dev/index.html,bad
https://basvuruportal-toki.com/giris.php?kategori=konut,bad
https://akhil777-j.github.io/net_task/,bad
https://www.kkinstagram.com/reel/DOQ8XByEs5H/,bad
https://khageshsalunkhe.github.io/website_project/,bad
https://coinbase-1.vercel.app/,bad
https://www.tiktokglobalmall01.com/,bad
https://usa-tiktok.com/,bad
https://devkison85.github.io/htmal-amazonclone-/,bad
https://bntrkeybb.click/,bad
https://www.whats-zed.vip/,bad
http://f.digitalmaillane.com/igit/4/72jtstnX9xhtm2lwc6Xg8nXd0uqtkXv6bX780XjwXcX5,bad
http://f.digitalmaillane.com/igit/4/e57ghr8Wfx0en5ozf9WjbqWrq6wtfWy9eWcb3WmzWfW8,bad
http://f.digitalmaillane.com/igit/4/9hnd05tCflst6n6hxrC1t8C7t2tl6CgrwCstlC4hCxCq,bad
http://f.digitalmaillane.com/igit/4/3nv3bw9Sgfbd7cw7nhSkcxSd6eei6hSsflSijbSu7SnSg,bad
https://donnation-service-ca.surge.sh/pages/region.html,bad
http://f.digitalmaillane.com/igit/4/343egodCrw5who7iysCnz9Cjuh2ytCmvxCuumC5iCyCr,bad
http://f.digitalmaillane.com/igit/4/8a82bowU3o3q5cv6mgUbnxU6c4g7mUajlUjiaUt6UmUf,bad
http://mwwp-fnjkbvqg-fnjkbvqg-mwwp.jindunqst.com/,bad
https://www.khjs.cn/,bad
http://learn.bybitgum.com/,bad
https://learn.dbybits.com/en,bad
http://learn.dbybits.com/,bad
https://learn.hbybit.net/en,bad
https://learn.c-by-bit.com/en,bad
http://learn.hbybit.net/,bad
http://learn.c-by-bit.com/,bad
https://learn.bitewater.net/en,bad
